ID;USD;EUR;JPY;GBP;CAD;CHF;INR;CNY;TRY;SAR;IDR;AED;THB;VND;EGP;KRW;RUB;ZAR;AUD
43671;1.416,10;1.269,10;153.717,60;1.133,30;1.859,70;1.401,70;97.769,40;9.736,00;8.045,90;5.310,90;19.793.535,70;5.201,60;43.757,50;32.867.677,60;23.478,90;1.673.192,50;89.297,50;19.867,90;2.033,80
43672;1.420,40;1.276,60;154.333,60;1.146,70;1.872,60;1.411,00;97.862,00;9.772,20;8.015,30;5.327,20;19.892.700,60;5.217,30;43.908,10;32.966.771,50;23.564,40;1.682.960,60;90.066,70;20.251,40;2.055,40
43675;1.419,10;1.274,80;154.428,10;1.160,40;1.868,90;1.408,60;97.538,40;9.780,80;7.961,90;5.322,20;19.895.078,30;5.212,40;43.866,40;32.938.984,10;23.485,30;1.679.445,40;90.162,90;20.163,90;2.057,30
43676;1.425,90;1.280,00;154.916,90;1.173,30;1.878,90;1.413,60;98.169,60;9.816,50;7.932,00;5.347,90;19.991.116,60;5.237,50;43.942,70;33.088.007,20;23.602,20;1.685.128,20;90.573,20;20.221,00;2.074,20
43677;1.427,60;1.282,20;154.996,20;1.165,90;1.874,60;1.413,30;98.194,00;9.829,40;7.939,70;5.354,10;20.009.965,60;5.243,60;43.904,30;33.165.550,80;23.654,50;1.688.934,00;90.545,90;20.233,70;2.071,20
43678;1.406,80;1.272,10;152.194,60;1.157,90;1.858,10;1.398,70;97.151,80;9.709,70;7.857,80;5.277,20;19.858.386,00;5.167,40;43.424,40;32.641.272,50;23.238,60;1.672.051,60;90.003,50;20.449,60;2.053,70
43679;1.441,80;1.298,60;153.640,10;1.189,70;1.908,40;1.417,50;100.327,80;10.007,60;8.043,90;5.408,40;20.444.015,00;5.295,40;44.427,50;33.493.294,30;23.904,20;1.727.144,30;94.279,60;21.269,40;2.121,60
43682;1.465,30;1.310,00;155.411,70;1.207,00;1.935,80;1.426,60;103.613,30;10.308,80;8.144,20;5.496,50;20.887.138,80;5.382,10;45.116,90;34.094.902,30;24.268,20;1.780.571,70;95.528,80;21.846,90;2.162,60
43683;1.465,30;1.309,80;155.880,60;1.204,10;1.937,70;1.433,20;103.776,30;10.305,00;8.102,00;5.496,20;20.901.791,30;5.382,10;45.082,10;34.085.378,10;24.235,20;1.780.718,00;95.655,20;21.887,20;2.162,90
43684;1.506,10;1.342,80;159.294,90;1.239,20;2.004,50;1.465,80;106.728,10;10.604,70;8.258,40;5.649,30;21.419.793,40;5.532,00;46.401,40;34.964.452,30;24.955,20;1.829.699,80;98.606,80;22.722,50;2.228,90
43685;1.495,80;1.335,40;158.871,10;1.232,70;1.986,10;1.462,10;105.742,10;10.537,60;8.164,60;5.610,90;21.251.616,00;5.494,10;46.009,30;34.716.357,50;24.799,90;1.808.660,80;97.549,10;22.535,30;2.200,10
43686;1.497,70;1.337,10;158.239,50;1.239,90;1.983,10;1.458,60;105.997,80;10.562,20;8.242,20;5.618,20;21.252.362,30;5.501,10;46.020,60;34.754.127,40;24.809,40;1.812.441,50;98.007,60;22.838,10;2.202,00
43689;1.504,70;1.341,20;158.452,40;1.245,20;1.991,60;1.459,60;106.493,30;10.635,10;8.361,10;5.644,10;21.442.726,70;5.527,00;46.235,70;34.906.781,80;24.957,30;1.829.940,70;98.699,90;23.095,30;2.226,10
43690;1.498,40;1.339,30;159.781,90;1.241,30;1.982,60;1.459,40;106.955,80;10.589,00;8.376,10;5.620,50;21.453.340,60;5.503,90;46.255,60;34.772.617,30;24.852,80;1.831.344,30;97.600,10;22.730,70;2.206,60
43691;1.513,30;1.357,20;160.109,40;1.253,70;2.013,20;1.471,40;107.862,60;10.617,40;8.504,30;5.676,50;21.556.246,30;5.558,40;46.627,00;35.114.966,30;25.082,10;1.835.042,50;99.817,70;23.324,90;2.241,70
43692;1.515,70;1.364,40;160.878,60;1.251,30;2.020,50;1.479,10;108.033,60;10.655,20;8.448,20;5.684,90;21.624.535,00;5.567,10;46.780,50;35.176.718,60;25.099,20;1.837.952,70;100.421,30;23.138,30;2.237,10
43693;1.515,30;1.364,50;161.199,90;1.247,80;2.016,00;1.484,00;107.817,60;10.674,30;8.439,90;5.683,70;21.569.583,80;5.565,40;46.825,00;35.171.983,00;25.122,80;1.834.740,20;100.662,80;23.081,00;2.236,00
43696;1.496,60;1.348,80;159.380,40;1.233,30;1.988,40;1.467,70;106.890,00;10.542,80;8.470,80;5.613,00;21.304.098,90;5.497,20;46.158,90;34.730.096,20;24.873,50;1.812.906,00;100.008,50;23.064,50;2.209,50
43697;1.504,60;1.356,80;159.956,20;1.240,20;2.003,90;1.473,30;107.885,60;10.627,20;8.618,80;5.642,80;21.454.880,20;5.526,40;46.328,80;34.910.069,10;24.975,50;1.817.496,20;100.292,40;23.076,00;2.218,10
43698;1.503,30;1.355,10;160.051,00;1.239,20;1.996,80;1.474,70;107.559,40;10.617,80;8.615,90;5.637,80;21.406.280,00;5.521,70;46.266,30;34.877.654,90;24.953,90;1.807.582,90;99.069,80;22.913,30;2.214,40
43699;1.502,10;1.355,60;159.915,70;1.226,00;1.998,00;1.477,90;107.866,00;10.644,10;8.657,70;5.633,20;21.381.679,00;5.517,30;46.251,90;34.853.563,70;24.905,80;1.813.725,10;98.734,50;22.887,50;2.220,70
43700;1.503,80;1.353,70;159.335,10;1.225,10;1.997,60;1.475,40;107.766,00;10.650,70;8.647,20;5.639,60;21.372.754,70;5.523,40;46.189,20;34.886.651,70;24.918,00;1.820.575,10;98.721,70;22.729,90;2.219,80
43703;1.503,80;1.353,10;159.365,20;1.230,40;1.998,50;1.470,90;108.299,90;10.740,90;8.730,90;5.639,70;21.414.109,20;5.523,70;46.031,30;34.886.651,70;24.827,70;1.831.477,60;99.356,00;22.904,80;2.219,50
43704;1.533,00;1.380,90;162.362,40;1.248,80;2.033,20;1.504,90;109.586,70;10.986,70;8.942,50;5.749,00;21.852.201,60;5.630,80;46.862,30;35.560.606,50;25.378,00;1.856.785,60;101.950,70;23.498,20;2.266,80
43705;1.537,20;1.387,90;162.791,90;1.257,90;2.044,30;1.508,60;110.327,00;11.011,40;8.935,70;5.764,80;21.912.071,90;5.646,20;47.071,40;35.673.406,40;25.455,20;1.866.100,00;102.506,80;23.639,40;2.280,10
43706;1.540,20;1.391,80;163.946,60;1.262,10;2.048,60;1.516,60;110.544,00;11.014,70;8.994,00;5.776,20;21.932.447,30;5.657,40;47.122,40;35.725.708,00;25.498,00;1.873.422,00;102.714,00;23.593,00;2.288,40
43707;1.528,40;1.387,90;162.232,00;1.255,00;2.030,90;1.512,30;109.139,20;10.920,90;8.904,80;5.732,60;21.680.352,60;5.614,00;46.727,00;35.437.480,10;25.295,00;1.851.274,40;101.808,60;23.206,80;2.268,50
43710;1.526,00;1.391,30;162.155,10;1.265,00;2.031,80;1.512,50;108.964,30;10.943,50;8.865,80;5.723,10;21.659.333,60;5.605,00;46.743,70;35.380.675,60;25.292,60;1.847.543,90;101.700,70;23.173,50;2.268,40
43711;1.537,90;1.402,80;162.835,20;1.271,60;2.051,30;1.518,60;111.325,00;11.039,50;8.832,50;5.767,90;21.875.914,20;5.648,80;47.158,20;35.676.578,80;25.466,80;1.869.564,00;103.037,80;23.263,80;2.276,40
43712;1.546,10;1.401,80;164.188,10;1.268,00;2.053,30;1.517,30;111.510,50;11.060,50;8.764,80;5.799,00;21.881.178,20;5.679,10;47.299,10;35.868.743,60;25.541,60;1.867.920,40;102.241,60;22.903,50;2.276,90
43713;1.529,10;1.384,60;163.690,10;1.240,70;2.024,50;1.508,10;109.842,90;10.926,80;8.704,80;5.736,30;21.636.762,90;5.616,60;46.717,80;35.472.823,00;25.199,60;1.835.225,60;100.901,50;22.707,10;2.244,20
43714;1.523,70;1.379,20;162.693,10;1.237,40;2.007,90;1.503,10;109.272,10;10.855,30;8.718,30;5.714,90;21.476.550,80;5.596,70;46.728,10;35.348.315,20;25.110,60;1.823.792,60;100.160,40;22.468,90;2.222,30
43717;1.509,20;1.364,90;161.725,90;1.222,70;1.985,90;1.494,60;108.213,40;10.758,50;8.690,20;5.660,60;21.175.584,50;5.543,50;46.245,60;35.014.948,10;24.833,90;1.800.475,50;98.873,40;22.233,40;2.196,00
43718;1.498,30;1.357,00;160.739,70;1.212,80;1.970,40;1.482,40;107.428,30;10.644,80;8.667,40;5.620,90;21.050.412,50;5.503,30;45.876,40;34.758.650,90;24.646,20;1.787.936,40;98.048,30;21.990,60;2.183,90
43719;1.490,70;1.355,50;160.610,10;1.207,50;1.963,10;1.481,30;106.816,20;10.609,90;8.574,20;5.591,10;20.958.537,60;5.475,40;45.584,10;34.583.077,70;24.476,50;1.775.289,40;97.516,50;21.968,50;2.173,80
43720;1.515,20;1.373,70;163.467,30;1.228,70;1.999,50;1.501,90;107.787,50;10.740,00;8.584,70;5.684,50;21.197.647,30;5.565,60;46.145,40;35.164.002,90;24.864,40;1.804.527,30;98.313,70;22.123,80;2.203,80
43721;1.503,10;1.356,10;162.432,50;1.206,40;1.990,60;1.484,40;106.611,10;10.654,30;8.526,70;5.638,00;20.990.789,50;5.521,10;45.761,90;34.883.189,90;24.680,90;1.790.116,70;96.529,10;21.813,70;2.183,00
43724;1.497,20;1.361,40;161.720,10;1.205,50;1.984,80;1.486,90;107.195,80;10.576,20;8.548,30;5.616,20;21.020.687,30;5.499,40;45.679,60;34.763.485,70;24.464,20;1.771.262,10;95.731,00;21.846,00;2.182,00
43725;1.502,10;1.359,40;162.534,70;1.203,30;1.992,90;1.493,60;107.820,70;10.655,30;8.551,10;5.634,40;21.172.097,40;5.517,40;45.907,90;34.888.522,30;24.604,40;1.788.475,00;96.651,70;22.114,70;2.190,50
43726;1.503,50;1.359,50;162.716,30;1.204,40;1.994,40;1.496,60;107.112,20;10.656,70;8.522,80;5.639,80;21.139.210,00;5.522,60;45.905,60;34.898.490,30;24.537,10;1.791.269,80;96.487,20;22.007,50;2.197,60
43727;1.500,70;1.357,30;162.143,10;1.201,60;1.991,70;1.490,00;107.037,40;10.653,00;8.560,00;5.629,00;21.099.841,30;5.512,30;45.812,60;34.834.247,30;24.446,40;1.791.160,10;95.847,80;22.034,00;2.206,80
43728;1.501,90;1.363,90;162.040,00;1.201,20;1.992,80;1.490,70;106.563,60;10.648,60;8.629,80;5.633,50;21.109.203,10;5.516,70;45.744,10;34.851.587,20;24.496,00;1.784.331,90;96.050,30;22.421,50;2.217,00
43731;1.522,10;1.384,30;163.412,60;1.224,60;2.021,00;1.506,00;107.971,10;10.846,50;8.720,30;5.709,80;21.438.776,40;5.590,90;46.420,20;35.317.282,90;24.810,20;1.817.387,20;97.334,50;22.591,80;2.247,10
43732;1.520,70;1.382,80;163.340,60;1.218,80;2.016,60;1.502,60;108.009,90;10.807,70;8.665,70;5.703,80;21.460.171,80;5.585,40;46.467,30;35.286.681,00;24.771,40;1.818.317,10;97.104,00;22.678,70;2.238,40
43733;1.528,80;1.395,10;164.676,90;1.235,00;2.029,50;1.512,00;108.598,60;10.890,50;8.689,00;5.734,30;21.631.812,50;5.615,30;46.695,70;35.471.586,30;24.964,50;1.832.818,20;98.355,90;22.932,20;2.264,00
43734;1.506,40;1.376,80;162.201,60;1.221,20;1.997,90;1.495,10;106.779,30;10.744,60;8.543,90;5.650,70;21.356.984,60;5.533,20;46.148,60;34.949.984,10;24.584,40;1.805.947,30;96.961,30;22.636,50;2.228,60
43735;1.489,90;1.361,00;161.140,10;1.210,10;1.971,70;1.477,80;105.132,90;10.608,50;8.430,20;5.588,80;21.104.432,10;5.472,60;45.654,20;34.567.912,60;24.300,30;1.787.805,30;95.834,10;22.491,00;2.199,60
43738;1.485,30;1.362,40;160.523,80;1.205,30;1.966,50;1.481,10;105.261,40;10.602,70;8.386,70;5.571,70;21.083.830,70;5.455,70;45.427,90;34.460.440,80;24.160,20;1.776.641,20;96.370,00;22.520,90;2.202,20
43739;1.473,50;1.349,60;158.918,90;1.205,50;1.952,50;1.468,10;104.714,40;10.518,10;8.420,80;5.527,20;20.941.407,40;5.412,20;45.172,30;34.186.249,00;24.009,90;1.766.739,90;96.249,40;22.602,70;2.201,60
43740;1.492,60;1.363,70;160.230,60;1.213,10;1.984,40;1.490,60;106.122,00;10.654,80;8.507,50;5.598,70;21.187.454,90;5.482,50;45.766,80;34.629.809,20;24.329,40;1.799.851,30;97.306,30;22.771,50;2.228,80
43741;1.517,10;1.381,10;161.859,40;1.223,00;2.021,10;1.512,40;107.518,80;10.829,70;8.640,60;5.690,60;21.501.097,70;5.572,50;46.373,90;35.198.992,30;24.745,80;1.829.394,60;98.996,40;22.993,50;2.249,40
43742;1.499,20;1.365,40;160.236,60;1.219,30;1.996,20;1.492,00;106.257,90;10.701,50;8.532,80;5.623,30;21.190.483,90;5.506,60;45.634,10;34.781.776,90;24.451,10;1.794.032,60;96.818,80;22.563,20;2.217,50
43745;1.501,30;1.365,40;160.551,20;1.218,50;1.997,40;1.491,50;106.625,40;10.716,50;8.697,00;5.630,90;21.261.453,10;5.514,30;45.735,60;34.830.501,30;24.485,40;1.796.320,40;97.350,40;22.730,80;2.224,60
43746;1.505,90;1.374,40;161.269,00;1.232,80;2.006,50;1.495,50;106.952,10;10.736,40;8.770,30;5.647,80;21.315.304,70;5.531,20;45.781,60;34.936.469,50;24.575,50;1.796.780,00;98.217,20;22.982,10;2.235,70
43747;1.507,30;1.372,70;161.856,00;1.233,80;2.009,20;1.500,00;107.120,30;10.752,30;8.854,30;5.653,10;21.357.732,50;5.536,40;45.718,60;35.007.388,50;24.553,10;1.798.450,60;97.901,60;22.915,00;2.240,10
43748;1.494,80;1.357,20;161.363,60;1.217,00;1.986,10;1.488,80;106.235,40;10.650,80;8.746,10;5.606,60;21.153.659,40;5.490,60;45.434,40;34.680.850,30;24.320,40;1.788.004,60;96.502,40;22.539,70;2.212,40
43749;1.479,20;1.340,30;160.613,50;1.166,10;1.952,00;1.476,70;105.058,50;10.503,30;8.697,40;5.547,90;20.907.783,90;5.433,10;44.951,40;34.317.756,90;24.080,60;1.758.413,10;94.810,80;21.902,50;2.176,70
43752;1.490,60;1.352,00;161.603,40;1.184,70;1.971,30;1.485,20;106.143,70;10.533,90;8.848,20;5.590,90;21.075.591,30;5.475,20;45.299,30;34.583.407,20;24.222,30;1.766.509,70;95.861,40;22.060,90;2.202,90
43753;1.487,80;1.348,00;161.880,10;1.164,40;1.965,40;1.485,60;106.433,50;10.531,80;8.766,50;5.581,50;21.074.684,20;5.464,90;45.188,20;34.519.187,20;24.147,00;1.763.265,80;95.546,50;22.086,40;2.199,40
43754;1.485,10;1.343,90;161.616,00;1.159,80;1.960,60;1.480,60;106.099,20;10.547,90;8.730,20;5.570,30;21.042.379,80;5.455,00;45.147,00;34.458.771,90;24.088,30;1.763.927,40;95.269,20;22.223,80;2.201,60
43755;1.492,70;1.342,80;162.176,40;1.162,40;1.961,10;1.474,10;106.243,10;10.573,30;8.750,10;5.598,60;21.118.010,80;5.482,70;45.268,30;34.639.926,30;24.240,60;1.771.700,70;95.455,00;22.107,30;2.189,10
43756;1.490,00;1.337,60;161.687,40;1.155,00;1.956,70;1.470,10;106.011,60;10.552,90;8.623,40;5.588,70;21.079.775,00;5.473,00;45.154,40;34.573.960,00;24.216,20;1.760.435,00;95.389,80;22.049,80;2.175,30
43759;1.491,70;1.338,20;161.918,60;1.148,80;1.954,30;1.471,60;106.169,10;10.543,90;8.724,30;5.595,10;20.999.447,30;5.479,10;45.129,90;34.617.465,10;24.164,70;1.748.213,70;95.100,10;22.027,20;2.173,60
43760;1.485,40;1.334,40;161.249,60;1.150,80;1.944,40;1.468,50;105.378,10;10.518,80;8.659,60;5.571,10;20.854.311,90;5.455,90;45.011,70;34.463.830,00;24.047,80;1.737.785,00;94.505,40;21.718,00;2.164,40
43761;1.494,50;1.344,40;162.327,20;1.160,10;1.957,10;1.480,00;105.979,90;10.572,20;8.603,90;5.605,20;20.965.638,40;5.489,30;45.287,40;34.680.952,80;24.172,70;1.752.093,00;95.473,90;21.864,90;2.183,40
43762;1.496,60;1.347,70;162.398,10;1.164,80;1.958,10;1.484,00;106.300,90;10.581,10;8.625,40;5.612,80;21.039.993,70;5.496,70;45.323,00;34.725.941,70;24.123,60;1.755.752,20;95.883,90;21.912,50;2.193,20
43763;1.513,50;1.364,60;164.322,80;1.179,10;1.977,30;1.503,50;107.303,60;10.701,50;8.723,50;5.676,20;21.245.053,70;5.558,80;45.660,80;35.112.795,60;24.423,30;1.775.276,80;96.490,00;22.083,10;2.216,10
43766;1.492,40;1.345,40;162.686,50;1.160,80;1.949,80;1.486,60;105.811,10;10.538,30;8.536,50;5.597,10;20.930.908,60;5.481,40;45.070,50;34.626.662,50;24.132,10;1.747.152,50;95.080,80;21.721,10;2.182,40
43767;1.486,80;1.337,60;161.810,40;1.152,50;1.944,50;1.477,40;105.325,10;10.502,40;8.522,10;5.575,90;20.851.668,80;5.460,60;44.903,60;34.497.060,30;23.992,40;1.729.238,70;94.932,70;21.675,30;2.166,50
43768;1.492,10;1.341,50;162.459,80;1.159,30;1.966,50;1.478,60;105.791,70;10.532,00;8.513,60;5.595,80;20.929.684,70;5.480,20;45.113,60;34.618.208,70;24.104,90;1.742.921,60;95.546,60;22.352,00;2.171,10
43769;1.511,00;1.354,30;163.341,20;1.167,70;1.985,90;1.490,90;107.169,80;10.630,10;8.631,40;5.666,50;21.209.204,50;5.549,40;45.623,10;35.058.571,70;24.386,70;1.757.914,70;96.808,40;22.760,20;2.193,10
43770;1.508,80;1.350,80;163.176,70;1.165,20;1.983,50;1.486,90;106.851,30;10.618,60;8.608,80;5.658,30;21.176.005,30;5.541,70;45.516,70;35.007.173,10;24.352,00;1.758.581,30;95.671,10;22.676,10;2.182,40
43773;1.509,50;1.353,10;163.798,00;1.168,40;1.983,30;1.488,80;106.825,70;10.611,30;8.643,10;5.660,70;21.154.941,10;5.544,10;45.589,20;35.019.238,90;24.362,50;1.749.829,90;95.578,40;22.249,30;2.187,10
43774;1.489,00;1.344,50;162.518,90;1.157,10;1.959,20;1.476,60;105.259,40;10.419,80;8.572,60;5.583,90;20.796.908,40;5.469,10;44.944,00;34.542.894,40;24.000,00;1.723.385,10;94.593,00;22.010,40;2.159,30
43775;1.486,10;1.341,90;162.016,60;1.154,30;1.958,40;1.474,60;105.483,50;10.400,40;8.561,50;5.573,00;20.826.988,00;5.458,50;45.023,60;34.475.612,40;23.984,80;1.719.136,50;94.930,70;22.054,50;2.156,40
43776;1.484,30;1.343,90;162.280,50;1.157,70;1.956,10;1.476,80;105.333,50;10.371,30;8.520,90;5.566,20;20.771.336,60;5.451,90;45.047,00;34.433.857,90;23.940,90;1.720.765,00;94.517,00;21.923,90;2.155,80
43777;1.464,20;1.328,50;159.804,60;1.144,40;1.935,00;1.459,50;104.346,30;10.231,50;8.439,70;5.491,20;20.518.596,70;5.378,00;44.477,20;33.966.813,60;23.631,40;1.694.607,00;93.399,10;21.652,60;2.134,50
43780;1.458,70;1.322,00;159.151,50;1.133,10;1.927,70;1.450,80;104.242,30;10.220,40;8.421,80;5.470,40;20.513.697,40;5.358,00;44.260,60;33.844.756,30;23.558,00;1.701.792,20;93.181,70;21.694,50;2.129,80
43781;1.452,10;1.318,60;158.491,20;1.131,00;1.921,10;1.443,50;103.767,10;10.169,30;8.385,60;5.445,50;20.408.560,00;5.333,60;44.037,00;33.686.103,40;23.443,30;1.686.047,50;93.119,90;21.647,90;2.122,10
43782;1.462,90;1.328,80;159.068,40;1.139,40;1.937,50;1.447,50;105.458,60;10.263,70;8.397,10;5.486,20;20.590.316,10;5.373,00;44.245,40;33.941.472,10;23.614,80;1.708.447,40;94.079,10;21.846,20;2.141,10
43783;1.466,70;1.333,10;159.241,50;1.140,70;1.944,00;1.449,60;105.549,30;10.296,20;8.446,80;5.500,20;20.657.763,90;5.387,20;44.307,50;34.027.744,40;23.644,20;1.715.540,30;93.962,70;21.719,60;2.165,00
43784;1.466,90;1.327,30;159.503,30;1.136,80;1.939,50;1.451,30;105.308,70;10.286,20;8.427,00;5.501,20;20.643.682,30;5.388,10;44.337,00;34.039.412,20;23.661,10;1.711.432,00;93.544,20;21.538,90;2.152,90
43787;1.467,70;1.324,50;159.320,70;1.132,00;1.939,40;1.449,60;105.439,60;10.291,30;8.408,90;5.504,00;20.659.373,90;5.390,90;44.389,10;34.058.283,60;23.673,20;1.708.711,40;93.613,20;21.675,70;2.153,90
43788;1.468,50;1.325,40;159.319,50;1.135,70;1.942,50;1.453,30;105.308,10;10.314,00;8.385,80;5.507,00;20.690.459,80;5.393,80;44.347,20;34.070.241,50;23.664,10;1.714.488,50;93.789,90;21.701,10;2.151,10
43789;1.471,70;1.329,90;159.885,50;1.139,80;1.956,80;1.460,60;105.684,60;10.356,20;8.380,50;5.519,20;20.742.875,00;5.405,80;44.423,30;34.144.910,60;23.753,20;1.722.035,90;93.991,90;21.703,20;2.163,00
43790;1.467,10;1.324,50;159.204,20;1.135,20;1.948,00;1.454,30;105.292,00;10.324,50;8.358,50;5.501,70;20.667.064,10;5.388,70;44.286,60;34.028.220,20;23.619,50;1.728.404,60;93.467,60;21.556,50;2.158,90
43791;1.464,50;1.327,30;159.119,80;1.141,40;1.946,00;1.458,30;105.034,00;10.303,30;8.360,20;5.491,80;20.626.777,60;5.378,80;44.200,80;33.969.381,10;23.592,30;1.726.513,20;93.435,60;21.512,80;2.158,40
43794;1.458,40;1.324,40;158.878,10;1.129,90;1.941,60;1.454,40;104.607,40;10.255,90;8.374,50;5.469,10;20.526.978,60;5.356,90;44.083,80;33.834.148,50;23.494,80;1.715.078,30;93.352,20;21.534,70;2.153,40
43795;1.454,70;1.320,70;158.680,50;1.132,90;1.933,20;1.452,10;103.993,90;10.235,40;8.384,60;5.455,10;20.488.743,90;5.343,20;43.934,10;33.734.058,60;23.419,90;1.711.759,30;93.215,80;21.555,00;2.144,10
43796;1.454,40;1.322,20;159.076,80;1.129,40;1.932,00;1.452,80;103.776,10;10.219,00;8.419,60;5.454,00;20.499.061,20;5.342,00;43.972,30;33.744.552,50;23.415,00;1.712.133,40;93.165,70;21.433,10;2.144,70
43797;1.454,70;1.321,60;159.342,30;1.127,40;1.933,00;1.452,80;104.174,70;10.229,80;8.385,70;5.454,90;20.496.744,50;5.343,20;43.977,70;33.750.059,70;23.449,00;1.715.032,20;93.210,30;21.476,50;2.150,30
43798;1.460,20;1.324,30;159.901,00;1.128,80;1.939,40;1.459,20;104.747,50;10.259,70;8.386,40;5.475,60;20.595.414,40;5.363,40;44.122,10;33.846.274,70;23.537,60;1.724.655,90;93.843,80;21.395,60;2.158,70
43801;1.461,20;1.319,60;159.433,40;1.130,80;1.944,00;1.450,70;104.709,60;10.293,40;8.386,70;5.479,30;20.638.742,40;5.367,00;44.240,00;33.864.340,70;23.553,70;1.728.759,40;93.869,70;21.331,30;2.144,50
43802;1.477,30;1.332,90;160.353,50;1.137,00;1.964,10;1.457,30;105.881,80;10.409,60;8.504,30;5.539,90;20.837.313,80;5.426,30;44.717,90;34.230.513,80;23.814,10;1.753.702,40;94.945,20;21.697,50;2.160,30
43803;1.475,10;1.330,40;160.513,00;1.125,30;1.951,90;1.458,70;105.510,20;10.428,80;8.488,10;5.531,60;20.806.283,40;5.418,30;44.691,80;34.181.751,40;23.808,10;1.761.638,00;94.235,90;21.531,30;2.153,30
43804;1.476,00;1.330,60;160.524,30;1.122,00;1.946,00;1.458,60;105.213,10;10.394,50;8.490,00;5.534,80;20.759.236,10;5.421,40;44.717,60;34.194.808,50;23.807,10;1.756.749,40;94.180,40;21.683,90;2.162,70
43805;1.459,70;1.321,10;158.605,50;1.113,70;1.936,40;1.446,70;103.934,40;10.267,20;8.439,30;5.473,70;20.489.835,50;5.361,50;44.271,20;33.831.035,60;23.558,80;1.736.545,40;92.904,90;21.364,90;2.137,00
43808;1.461,70;1.320,50;158.747,90;1.111,10;1.933,50;1.444,70;103.853,80;10.290,80;8.499,60;5.481,40;20.485.724,80;5.369,00;44.285,80;33.869.780,40;23.591,80;1.739.276,60;93.062,80;21.399,30;2.140,00
43809;1.465,00;1.321,10;159.254,70;1.112,40;1.938,60;1.444,70;103.901,60;10.310,30;8.499,60;5.493,70;20.523.948,80;5.381,00;44.384,30;33.944.355,30;23.673,60;1.745.267,90;93.095,70;21.772,80;2.151,70
43810;1.466,80;1.323,20;159.441,10;1.113,20;1.938,60;1.446,70;103.909,90;10.324,20;8.528,90;5.500,80;20.586.535,30;5.387,80;44.433,00;33.995.285,70;23.716,30;1.752.385,70;93.240,80;21.598,60;2.140,50
43811;1.467,80;1.320,30;160.415,80;1.118,80;1.936,30;1.448,80;103.971,60;10.323,00;8.475,40;5.504,50;20.585.892,30;5.391,50;44.309,20;34.008.921,50;23.660,90;1.742.058,00;92.092,60;21.332,30;2.127,10
43812;1.466,60;1.316,90;160.255,40;1.099,00;1.935,60;1.441,40;103.871,90;10.242,90;8.540,40;5.500,40;20.510.399,00;5.387,00;44.302,30;33.986.985,00;23.641,60;1.719.148,30;92.240,90;21.267,90;2.133,40
43815;1.477,90;1.327,00;162.022,20;1.108,30;1.943,70;1.454,00;104.944,80;10.349,70;8.649,00;5.542,90;20.697.988,10;5.428,60;44.676,90;34.254.025,00;23.690,70;1.732.541,80;92.274,50;21.238,90;2.143,30
43816;1.475,80;1.323,20;161.637,00;1.123,60;1.941,60;1.445,90;104.756,00;10.334,00;8.689,50;5.535,10;20.646.439,30;5.420,80;44.606,00;34.204.612,10;23.684,70;1.721.151,50;92.094,50;21.235,70;2.152,70
43817;1.474,10;1.324,90;161.541,10;1.127,70;1.933,30;1.446,40;104.618,80;10.317,80;8.729,70;5.529,10;20.599.846,00;5.414,40;44.534,70;34.159.630,20;23.665,90;1.722.795,70;92.270,10;21.036,20;2.148,30
43818;1.476,70;1.328,40;161.410,70;1.133,40;1.938,80;1.444,80;104.882,60;10.348,30;8.771,20;5.539,50;20.651.648,80;5.424,10;44.607,40;34.215.137,90;23.686,30;1.721.241,30;92.129,50;21.034,10;2.146,70
43819;1.479,00;1.334,20;161.883,90;1.133,50;1.947,60;1.452,10;105.182,80;10.370,00;8.784,90;5.548,00;20.672.722,50;5.432,60;44.639,90;34.277.304,00;23.734,20;1.716.601,20;92.117,70;21.047,30;2.142,10
43822;1.482,10;1.336,70;162.104,70;1.146,70;1.952,40;1.455,60;105.499,60;10.393,50;8.816,30;5.560,10;20.701.229,70;5.444,00;44.711,20;34.346.923,10;23.772,90;1.725.608,60;92.257,00;21.052,50;2.142,50
43823;1.482,10;1.336,40;162.052,80;1.143,30;1.949,90;1.453,20;105.622,80;10.385,80;8.818,50;5.561,20;20.701.229,70;5.444,00;44.696,40;34.351.369,40;23.787,70;1.724.941,70;91.871,70;20.931,00;2.139,30
43824;1.482,10;1.336,40;162.052,80;1.143,30;1.949,90;1.453,20;105.622,80;10.385,80;8.818,50;5.561,20;20.701.229,70;5.444,00;44.696,40;34.351.369,40;23.787,70;1.724.941,70;91.871,70;20.931,00;2.139,30
43825;1.482,10;1.335,40;162.497,40;1.140,10;1.944,50;1.454,50;105.699,60;10.372,50;8.799,20;5.560,80;20.682.703,50;5.444,00;44.715,00;34.347.664,10;23.771,00;1.721.977,50;92.242,20;20.956,90;2.135,90
43826;1.511,50;1.354,00;165.637,70;1.154,70;1.978,00;1.475,00;107.849,30;10.579,30;9.004,80;5.671,20;21.085.425,00;5.552,00;45.575,50;35.024.478,00;24.242,60;1.755.607,30;93.871,70;21.212,00;2.164,70
43829;1.514,80;1.352,00;165.085,00;1.155,10;1.977,80;1.468,00;108.030,10;10.584,90;9.001,00;5.682,30;21.092.136,40;5.563,90;45.372,40;35.100.544,40;24.296,60;1.751.732,60;93.898,40;21.325,80;2.165,00
